user_id,early_plays,early_unique_artists,early_unique_tracks,late_plays,late_unique_artists,late_unique_tracks,play_change,artist_change,track_change,Drift_Score,Drift_Class,raw_drift,Cluster,Drift_Label
user_000800,94848,2843,27368,47108,2526,15265,-0.503326339761094,-0.11146272855133614,-0.4422156454382696,3.8884256707646496e-05,Low,0.3674340481013193,3,1
user_000802,49309,354,4295,10594,291,2859,-0.7851348610829446,-0.17746478873239438,-0.33426443202979517,5.0470331746146446e-05,Medium,0.4675727106618347,0,2
user_000803,19125,449,3198,2881,221,1325,-0.8493150684931506,-0.5066666666666667,-0.5854954673335417,7.358748157321506e-05,High,0.6673746675973228,1,0
user_000804,17102,1311,5146,13395,1351,5012,-0.21674560018710168,0.03048780487804878,-0.026034583252380027,8.364932097419154e-06,Low,0.1036549565139693,1,1
user_000806,3510,178,1034,10069,303,2384,1.8681287382512104,0.6983240223463687,1.3043478260869565,0.00015234218641933044,High,1.3480530498304817,1,0
user_000807,18207,2022,10338,9765,1557,5445,-0.46364235500878737,-0.22985664854176965,-0.4732566012186865,4.2234575621137936e-05,Medium,0.39639091693165174,1,2
user_000808,28701,227,1450,1,1,1,-0.9999303184447077,-0.9912280701754386,-0.9986216402481047,0.00011171679570616576,High,0.996927040504946,0,0
user_000809,28788,768,5573,4599,479,2733,-0.840216749452916,-0.37581274382314694,-0.5095084320057409,6.598694086185651e-05,Medium,0.6016830525298328,0,2
user_000810,17617,1115,3944,8654,690,2659,-0.5087410602792598,-0.38082437275985664,-0.3257287705956908,4.4441148460302615e-05,Medium,0.41546236711836815,1,2
user_000814,21900,432,4388,3885,390,1973,-0.8225651796721611,-0.09699769053117784,-0.5502392344497608,5.690609695699466e-05,Medium,0.523197149363146,1,2
user_000816,11385,388,1831,9536,380,1730,-0.16239241173370805,-0.02056555269922879,-0.055131004366812224,6.514996865235619e-06,Low,0.08766593181329552,1,1
user_000819,23209,1131,5955,8909,884,3293,-0.6161137440758294,-0.21819787985865724,-0.4469442578912021,4.797298994956726e-05,Medium,0.4459881389552896,1,2
user_000824,7860,168,2520,14298,260,3278,0.8189797735657041,0.5443786982248521,0.3006743355811186,6.360637987837515e-05,Medium,0.5811078195680728,1,2
user_000825,12012,432,2938,7192,435,2661,-0.40123199866810955,0.006928406466512702,-0.09424974481116026,1.8452991829199346e-05,Low,0.19084624485054572,1,1
user_000829,26878,265,4913,18991,158,2904,-0.29342609472078574,-0.40225563909774437,-0.40883190883190884,3.8104743656459694e-05,Low,0.36069670226721023,0,1
user_000830,20060,1494,5421,16382,1371,5962,-0.18334081052788995,-0.0822742474916388,0.09977867945407598,1.1176131145302142e-05,Low,0.12795220229487042,1,1
user_000831,6084,278,1600,5471,272,1649,-0.10073952341824158,-0.021505376344086023,0.030605871330418487,2.8430450329643945e-06,Low,0.05592918366964798,1,1
user_000832,9023,519,2509,2851,569,2019,-0.6839539007092199,0.09615384615384616,-0.1952191235059761,3.813907760003555e-05,Low,0.3609934511816346,1,1
user_000833,52246,380,3641,39393,284,3896,-0.24600455528547094,-0.25196850393700787,0.0700164744645799,1.8933272036315786e-05,Low,0.19499731563466471,3,1
user_000835,9430,777,3511,29180,953,4933,2.0941575654755593,0.2262210796915167,0.4048974943052392,0.00011519608449696222,High,1.0269985983892507,2,0
user_000836,15134,1579,4215,5450,843,3326,-0.6398414271555996,-0.46582278481012657,-0.21086337760910817,4.9471804329974885e-05,Medium,0.4589424195880102,1,2
user_000837,43622,1673,8682,18145,1168,6341,-0.5840267748664695,-0.3016726403823178,-0.26960727859034894,4.323003439102017e-05,Medium,0.40499468563838786,0,2
user_000841,20736,993,6393,13114,1164,5266,-0.36755557698799246,0.1720321931589537,-0.17625899280575538,2.5471759720095516e-05,Low,0.25150958658460976,1,1
user_000842,22796,751,6369,16275,318,2644,-0.28604640961530026,-0.5757978723404256,-0.5847723704866562,4.9893788506655855e-05,Medium,0.4625896366942446,0,2
user_000844,34828,2625,10260,15383,1479,6755,-0.5582991185506331,-0.4364051789794364,-0.3415846408732092,4.921427553085715e-05,Medium,0.456716593376047,0,2
user_000845,14526,295,1688,12647,461,2458,-0.12934535692159427,0.5608108108108109,0.45589105979869743,3.764795899838458e-05,Low,0.35674870395149016,1,1
user_000848,14619,1946,6118,7963,1761,3946,-0.45526675786593707,-0.09501797637390857,-0.35495996077790487,3.306060112079028e-05,Low,0.3171000842919189,1,1
user_000849,20759,586,5324,8109,231,1756,-0.609344894026975,-0.6047700170357752,-0.6700469483568076,6.882159802387742e-05,Medium,0.6261830472285648,1,2
user_000851,13087,1354,5607,1359,441,1120,-0.8960880195599022,-0.67380073800738,-0.8001069900142653,8.90025656001709e-05,High,0.8006075262304546,1,0
user_000857,13466,464,4116,3319,288,2065,-0.7534714487265167,-0.37849462365591396,-0.49817828515909646,6.167217516091714e-05,Medium,0.5643904521351099,1,2
user_000861,97647,3580,35733,56368,2769,19367,-0.4227326724561691,-0.22647305222005026,-0.45799518665696537,3.9694100216392466e-05,Low,0.3744335406455723,3,1
user_000862,19298,1143,5266,5144,691,2210,-0.7334058759521219,-0.3951048951048951,-0.5802164419973419,6.416763424373548e-05,Medium,0.5859587515115199,1,2
user_000870,32081,3508,17754,4261,989,3245,-0.8671529206408578,-0.7178683385579937,-0.8171782596451703,8.978558155398677e-05,High,0.8073751477172924,0,0
user_000871,30170,566,2836,23487,654,2629,-0.22150409333465912,0.15520282186948853,-0.07296439901304194,1.4542964251266196e-05,Low,0.1570518035986228,0,1
user_000874,4710,158,970,19025,356,3612,3.038632986627043,1.2452830188679245,2.720906282183316,0.00027466714934815166,High,2.4053099849661894,1,0
user_000875,6423,1262,3814,16994,684,3104,1.6455479452054795,-0.4576405384006334,-0.18610747051114024,9.487274321046162e-05,High,0.8513435807557239,1,0
user_000878,27117,618,2918,227,56,88,-0.9915923003171325,-0.9079159935379645,-0.9695101062007537,0.00010742867693817312,High,0.9598647500484685,0,0
user_000882,42512,1582,16460,20322,1755,13396,-0.5219579893209136,0.10928616550852811,-0.18613692971265416,3.0782466500261026e-05,Low,0.29741012429472014,0,1
user_000885,49080,266,4479,1866,168,1222,-0.9619608402436788,-0.36704119850187267,-0.7270089285714286,7.886627460896388e-05,High,0.7129993742194619,0,0
user_000888,8258,321,1388,3418,107,474,-0.586027364087662,-0.6645962732919255,-0.6580273578113751,6.940183369667369e-05,Medium,0.631198034966055,1,2
user_000889,52106,203,1340,12815,150,1127,-0.7540445621509586,-0.25980392156862747,-0.15883668903803133,4.5800354243470666e-05,Medium,0.4272100080423811,0,2
user_000890,16695,641,4408,1,1,1,-0.9998802108289411,-0.9968847352024922,-0.9995463823996371,0.00011194291798912331,High,0.9988814196122153,1,0
user_000893,19777,428,3590,3425,149,1328,-0.8267772272221661,-0.6503496503496503,-0.6299081035923141,7.907324429465107e-05,High,0.7147882170714558,1,0
user_000896,18310,1457,12514,7350,616,6998,-0.5985473212822894,-0.5768175582990398,-0.4407510986815821,5.939277170929296e-05,Medium,0.5446895256071024,1,2
user_000898,5960,1251,4307,6367,1264,5321,0.06827713470894145,0.010383386581469648,0.23537604456824512,8.062228447982496e-06,Low,0.10103868322849102,1,1
user_000899,17822,290,3068,26373,551,5147,0.47977332660046007,0.8969072164948454,0.6774193548387096,7.3221016373059e-05,Medium,0.6642073020402506,2,2
user_000901,22786,1537,9464,9810,792,5132,-0.5694474919910475,-0.48439531859557866,-0.4576862123613312,5.542586258430123e-05,Medium,0.510403456083492,0,2
user_000905,11386,242,1336,6800,217,1024,-0.40273996662861156,-0.102880658436214,-0.23335826477187735,2.6681762551381798e-05,Low,0.261967663613872,1,1
user_000906,22938,310,1371,7615,203,837,-0.6679890143423863,-0.3440514469453376,-0.3892128279883382,5.2738309910280214e-05,Medium,0.4871748882170573,1,2
user_000909,46081,578,4750,10527,1090,4727,-0.7715376936764897,0.8842832469775475,-0.00484108608713955,6.29404733918113e-05,Medium,0.575352377390002,0,2
user_000910,7071,624,6771,32249,1795,18346,3.560237556561086,1.8736,1.7092439456585942,0.00028550112127627295,High,2.4989482063220123,2,0
user_000914,26676,614,4487,9944,536,2477,-0.6272069573040446,-0.12682926829268293,-0.44786096256684493,4.5346790966022425e-05,Medium,0.42328985217947623,0,2
user_000915,12264,777,4052,4539,479,1863,-0.6298410110069302,-0.38303341902313626,-0.5400937577103381,5.756297487129426e-05,Medium,0.5288745574228144,1,2
user_000920,27490,434,2743,20341,409,2886,-0.26004874322505545,-0.05747126436781609,0.05211370262390671,1.2210814218627823e-05,Low,0.13689498738753902,0,1
user_000923,10904,788,2507,2885,337,793,-0.7353507565337002,-0.5716096324461344,-0.6834130781499203,7.39661048679256e-05,High,0.6706471157922965,1,0
user_000927,9641,328,2400,12301,516,4034,0.27587637419622485,0.5714285714285714,0.6805497709287797,5.259590181397059e-05,Medium,0.48594405238569527,1,2
user_000929,14115,1786,5160,10584,768,2040,-0.2501416831963729,-0.5696698377168439,-0.6045340050377834,4.870533676158633e-05,Medium,0.4523178261049373,1,2
user_000930,6505,299,1367,8077,319,1402,0.24162311712265602,0.06666666666666667,0.025584795321637425,1.0756426294598664e-05,Low,0.12432468544555364,1,1
user_000931,7609,313,734,10230,1762,4976,0.34441524310118266,4.614649681528663,5.771428571428571,0.0003728133669104951,High,3.253589573127643,1,0
user_000934,14659,521,3660,16246,779,3292,0.1082537517053206,0.4942528735632184,-0.10051898388418465,2.2026605903226553e-05,Low,0.22173305791634915,1,1
user_000939,44948,707,2626,3107,339,881,-0.9308549689648268,-0.519774011299435,-0.6642558051008756,8.054989452083686e-05,High,0.7275509325060239,0,0
user_000941,7567,424,2371,8994,418,2190,0.1885570824524313,-0.01411764705882353,-0.07630691399662731,8.237111568278336e-06,Low,0.10255020129760778,1,1
user_000942,32327,1923,4893,8814,1313,2917,-0.7273261568918584,-0.31704781704781704,-0.40375970576215775,5.505206534781629e-05,Medium,0.5071727195997359,0,2
user_000944,10139,1288,6036,4849,847,3412,-0.5216962524654832,-0.3421256788207913,-0.43465297333112474,4.7478250495680685e-05,Medium,0.44171209663176814,1,2
user_000949,155737,657,5377,27366,486,1677,-0.8242753855834799,-0.25987841945288753,-0.687988099665303,6.742012733873724e-05,Medium,0.6140701099688491,3,2
user_000950,26371,1262,3940,4173,637,1404,-0.8417260731078416,-0.4948535233570863,-0.6434914996193859,7.483927437677833e-05,High,0.6781939361360784,0,0
user_000952,10702,251,1533,14980,536,2829,0.3997010184060544,1.130952380952381,0.8448500651890483,8.345052562363321e-05,High,0.7526211412048505,1,0
user_000954,12393,494,3706,2398,138,711,-0.8064385993222527,-0.7191919191919192,-0.8079309414620988,8.67006813712443e-05,High,0.7807122979251064,1,0
user_000957,27463,1655,7253,10245,1750,5501,-0.6269297990096125,0.057367149758454104,-0.24152191894127378,3.5760879447728295e-05,Low,0.3404386402137634,0,1
user_000958,26849,2401,9230,29095,2838,10501,0.08364990689013035,0.1819317235636969,0.13768822446105514,1.1337387868922254e-05,Low,0.12934594716347775,2,1
user_000960,12800,192,1012,23853,303,2249,0.8634481681118663,0.5751295336787565,1.2211253701875617,9.868069029552346e-05,High,0.884255738404642,1,0
user_000961,37374,1871,10039,6570,1074,3841,-0.8241872909698996,-0.42574786324786323,-0.6173306772908367,7.072086863735872e-05,Medium,0.6425984785495699,0,2
user_000963,30234,2887,9856,9884,1522,4592,-0.6730610219943773,-0.4726454293628809,-0.53403672516993,6.246340370093419e-05,Medium,0.5712290551575941,0,2
user_000964,5144,291,1069,11411,709,2897,1.2180758017492712,1.4315068493150684,1.708411214953271,0.0001617315784244682,High,1.4292057399802105,1,0
user_000969,13130,441,2618,2824,132,883,-0.7848602543599117,-0.6990950226244343,-0.6624665903016419,7.995538615561251e-05,High,0.7224125856217876,1,0
user_000970,185,135,181,25664,1706,12085,136.98387096774192,11.551470588235293,65.4065934065934,0.009007224686872537,High,77.88096758554538,2,0
user_000971,15949,453,3811,5940,301,2039,-0.6275235109717868,-0.33480176211453744,-0.4648478488982162,5.31698026131649e-05,Medium,0.4909042876925408,1,2
user_000973,15965,989,6409,24456,1312,9394,0.5318176124264061,0.32626262626262625,0.4656786271450858,4.847296365272854e-05,Medium,0.4503094209928761,2,2
user_000974,14414,362,2426,3731,700,2223,-0.7411030176899064,0.931129476584022,-0.08364235681911825,6.589318942310941e-05,Medium,0.6008727570969047,1,2
user_000976,14560,301,2638,439,67,318,-0.9697822951720348,-0.7748344370860927,-0.8791208791208791,9.866261495863204e-05,High,0.8840995129309055,1,0
user_000978,14482,1242,4203,4931,786,2403,-0.6594628184768349,-0.3668543845534996,-0.42816365366317793,5.4487195486314956e-05,Medium,0.5022905388557373,1,2
user_000986,37674,1492,7738,7054,549,2691,-0.8127405441274055,-0.6316141995981246,-0.6521514407546195,7.854538389043882e-05,High,0.7102259097567855,0,0
user_000993,14395,450,2359,17344,443,2711,0.2048485690469575,-0.015521064301552107,0.14915254237288136,1.156827507858719e-05,Low,0.13134150962111305,1,1
user_000995,28866,627,5320,20051,424,3262,-0.3053659888453944,-0.3232484076433121,-0.3867694042473219,3.514918331162089e-05,Low,0.33515173910534796,0,1
user_000998,28926,520,5033,5223,230,1886,-0.8194074739862413,-0.5566218809980806,-0.6251489868891538,7.531368198756873e-05,High,0.6822942499606668,0,0
